task,episode,step,colliding_geom
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,157,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,157,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,158,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,158,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,158,akita_black_bowl_1_g33
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,158,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,158,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,159,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,159,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,159,akita_black_bowl_1_g33
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,159,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,159,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,160,akita_black_bowl_1_g18
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,160,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,160,akita_black_bowl_1_g33
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,160,akita_black_bowl_1_g35
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,160,akita_black_bowl_1_g17
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,161,akita_black_bowl_1_g33
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,161,akita_black_bowl_1_g34
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,172,glazed_rim_porcelain_ramekin_1_g8
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,172,glazed_rim_porcelain_ramekin_1_g9
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,173,glazed_rim_porcelain_ramekin_1_g8
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,173,glazed_rim_porcelain_ramekin_1_g9
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,174,glazed_rim_porcelain_ramekin_1_g8
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,174,glazed_rim_porcelain_ramekin_1_g9
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,175,glazed_rim_porcelain_ramekin_1_g8
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,175,glazed_rim_porcelain_ramekin_1_g9
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,176,glazed_rim_porcelain_ramekin_1_g8
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,176,glazed_rim_porcelain_ramekin_1_g9
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,181,glazed_rim_porcelain_ramekin_1_g8
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,181,glazed_rim_porcelain_ramekin_1_g2
"Task(name='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate', language='pick up the black bowl from table center and place it on the plate', problem='Libero', problem_folder='libero_spatial', bddl_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.bddl', init_states_file='pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate.pruned_init')",2,181,glazed_rim_porcelain_ramekin_1_g9
